booking_id,booking_date,hotel_type,location,demand,star_rating,ac_type,lead_time,stay_duration,price_per_night,total_cost,is_canceled
4800,2024-01-04,Resort,Darjeeling,High,3,ac,83,2,2830,5660,0
4801,2024-07-22,City,Chennai,High,normal,ac,94,6,1328,7968,1
4802,2025-05-09,City,Delhi,Very High,normal,ac,41,3,1847,5541,1
4803,2025-06-01,Resort,Ooty,High,5,ac,39,9,11779,106011,1
4804,2024-12-30,City,Delhi,Very High,3,ac,73,4,2580,10320,0
4805,2024-05-07,Resort,Udaipur,Very High,3,nonac,40,2,2652,5304,0
4806,2025-08-20,City,Delhi,Very High,4,nonac,32,9,5250,47250,0
4807,2025-02-24,City,Delhi,Very High,4,ac,40,4,8887,35548,1
4808,2025-04-29,Resort,Goa,Very High,3,ac,18,8,3155,25240,0
4809,2024-09-05,City,Kolkata,High,5,nonac,24,3,7631,22893,0
4810,2024-02-01,Resort,Goa,Very High,3,nonac,18,5,2658,13290,0
4811,2024-02-20,City,Indore,Low,4,ac,4,1,2543,2543,0
4812,2024-04-18,Resort,Goa,Very High,normal,ac,6,4,2270,9080,0
4813,2024-06-29,City,Hyderabad,High,normal,ac,50,5,1222,6110,0
4814,2024-08-02,City,Surat,Medium,5,ac,26,6,7256,43536,0
4815,2025-02-23,Resort,Munnar,High,3,nonac,73,5,1933,9665,0
4816,2025-04-23,Resort,Lonavala,Medium,3,ac,54,5,2401,12005,1
4817,2024-06-14,Resort,Shimla,Very High,4,nonac,57,2,4342,8684,1
4818,2025-04-28,Resort,Udaipur,Very High,3,nonac,1,5,2065,10325,0
4819,2024-06-12,Resort,Kodaikanal,Low,normal,ac,87,1,485,485,0
4820,2025-06-29,City,Mumbai,Very High,4,ac,73,1,7805,7805,1
4821,2024-08-28,City,Kochi,Medium,4,nonac,92,5,3139,15695,0
4822,2024-05-25,City,Mumbai,Very High,5,ac,14,5,16283,81415,0
4823,2025-11-23,City,Kolkata,High,3,ac,22,6,3318,19908,0
4824,2025-06-15,City,Delhi,Very High,3,nonac,69,3,2056,6168,0
4825,2024-09-19,City,Bengaluru,Very High,3,ac,79,3,3424,10272,0
4826,2024-10-19,City,Ahmedabad,Medium,normal,nonac,15,9,577,5193,0
4827,2025-07-10,Resort,Lonavala,Medium,normal,ac,35,1,788,788,0
4828,2025-04-15,City,Chandigarh,Medium,normal,ac,31,8,619,4952,0
4829,2024-01-04,City,Chandigarh,Medium,5,ac,89,5,6932,34660,0
4830,2024-12-28,City,Mumbai,Very High,5,ac,74,9,11524,103716,0
4831,2024-04-01,Resort,Goa,Very High,3,ac,38,9,3063,27567,0
4832,2025-12-16,Resort,Lonavala,Medium,normal,ac,51,4,574,2296,0
4833,2024-11-09,Resort,Ooty,High,normal,ac,35,6,1193,7158,0
4834,2025-03-19,City,Mumbai,Very High,3,ac,99,1,2938,2938,0
4835,2024-08-09,City,Kochi,Medium,5,nonac,58,1,5167,5167,0
4836,2024-06-18,City,Lucknow,Medium,3,nonac,54,3,1167,3501,1
4837,2024-04-27,City,Kochi,Medium,4,ac,6,8,3734,29872,0
4838,2025-02-04,City,Bhopal,Low,3,ac,46,3,1152,3456,1
4839,2025-04-25,City,Surat,Medium,4,nonac,81,9,3504,31536,0
4840,2024-07-14,City,Kolkata,High,4,ac,63,4,6778,27112,0
4841,2024-09-22,Resort,Udaipur,Very High,normal,nonac,72,1,1065,1065,0
4842,2024-09-03,Resort,Andaman Islands,High,3,nonac,37,8,1693,13544,0
4843,2025-12-28,City,Pune,High,5,ac,62,6,10272,61632,1
4844,2024-02-05,City,Bengaluru,Very High,3,nonac,31,6,2532,15192,0
4845,2024-03-18,City,Pune,High,3,ac,71,5,3592,17960,0
4846,2025-11-27,City,Bengaluru,Very High,3,nonac,54,5,3029,15145,1
4847,2024-04-10,Resort,Rishikesh,High,3,ac,64,5,2154,10770,0
4848,2024-11-12,City,Bengaluru,Very High,3,nonac,34,1,2511,2511,1
4849,2024-02-21,Resort,Udaipur,Very High,normal,nonac,17,7,1066,7462,1
4850,2024-02-26,City,Ahmedabad,Medium,5,ac,62,7,10387,72709,0
4851,2025-08-12,Resort,Munnar,High,normal,ac,64,2,1111,2222,0
4852,2025-03-12,City,Delhi,Very High,3,ac,70,7,3931,27517,1
4853,2024-11-25,Resort,Udaipur,Very High,normal,nonac,13,3,1047,3141,0
4854,2025-10-03,City,Bengaluru,Very High,normal,ac,78,9,1622,14598,0
4855,2024-12-01,Resort,Ooty,High,4,ac,22,4,5302,21208,1
4856,2025-09-28,City,Chennai,High,5,ac,90,8,9625,77000,1
4857,2024-10-15,City,Delhi,Very High,4,ac,72,5,7360,36800,0
4858,2024-08-26,Resort,Mahabaleshwar,Medium,3,nonac,60,5,1026,5130,0
4859,2025-01-14,Resort,Kasauli,Medium,3,nonac,76,7,1276,8932,0
4860,2025-12-13,Resort,Mussoorie,Medium,normal,ac,11,3,626,1878,0
4861,2024-02-08,Resort,Mahabaleshwar,Medium,3,ac,73,6,1427,8562,0
4862,2025-04-29,Resort,Shimla,Very High,normal,nonac,53,7,1521,10647,1
4863,2024-09-10,City,Delhi,Very High,4,nonac,51,9,4059,36531,1
4864,2025-02-28,City,Kolkata,High,normal,ac,51,5,1263,6315,1
4865,2025-02-27,City,Mumbai,Very High,normal,ac,97,7,1718,12026,0
4866,2024-01-07,Resort,Darjeeling,High,5,nonac,83,1,9753,9753,1
4867,2024-12-16,City,Hyderabad,High,5,ac,10,2,10831,21662,1
4868,2024-12-18,City,Chennai,High,normal,ac,67,4,1532,6128,0
4869,2025-11-24,Resort,Mahabaleshwar,Medium,3,ac,98,2,1620,3240,0
4870,2024-04-04,Resort,Udaipur,Very High,4,ac,61,9,7832,70488,0
4871,2024-07-31,City,Chennai,High,3,ac,32,2,2248,4496,0
4872,2025-08-13,City,Kolkata,High,5,ac,56,2,7795,15590,1
4873,2024-05-26,City,Kolkata,High,3,nonac,53,9,1685,15165,0
4874,2025-10-02,City,Chennai,High,normal,nonac,31,3,693,2079,0
4875,2024-03-25,City,Bengaluru,Very High,normal,nonac,46,7,1502,10514,1
4876,2024-09-30,Resort,Shimla,Very High,3,ac,25,5,3919,19595,0
4877,2024-05-20,Resort,Udaipur,Very High,4,nonac,95,2,3974,7948,0
4878,2025-01-30,Resort,Ooty,High,4,ac,91,5,5890,29450,0
4879,2024-06-07,City,Bhopal,Low,5,nonac,33,1,3697,3697,1
4880,2025-01-14,Resort,Kasauli,Medium,normal,nonac,52,3,587,1761,0
4881,2025-06-26,City,Hyderabad,High,4,nonac,79,5,4153,20765,1
4882,2025-09-13,City,Delhi,Very High,4,nonac,36,3,3927,11781,0
4883,2024-11-05,Resort,Manali,Very High,4,ac,42,4,9048,36192,1
4884,2025-02-08,City,Jaipur,Medium,3,nonac,60,8,1640,13120,0
4885,2025-08-30,City,Kochi,Medium,4,ac,85,8,2948,23584,1
4886,2025-08-02,Resort,Ooty,High,3,nonac,34,7,2416,16912,0
4887,2024-09-08,City,Mumbai,Very High,3,ac,19,1,4273,4273,1
4888,2025-11-06,Resort,Manali,Very High,3,ac,72,3,4025,12075,0
4889,2025-11-11,City,Lucknow,Medium,4,ac,82,1,3422,3422,0
4890,2025-10-08,Resort,Manali,Very High,4,nonac,76,1,6261,6261,1
4891,2024-10-15,City,Kolkata,High,normal,ac,86,2,1066,2132,1
4892,2025-05-07,City,Chennai,High,3,ac,77,3,3446,10338,1
4893,2025-10-13,Resort,Coorg,High,3,ac,12,4,2299,9196,0
4894,2025-03-16,City,Delhi,Very High,4,nonac,67,5,5595,27975,0
4895,2025-03-06,City,Bengaluru,Very High,4,nonac,86,2,5712,11424,1
4896,2024-04-24,City,Bengaluru,Very High,3,nonac,38,8,2722,21776,1
4897,2024-10-24,City,Bengaluru,Very High,4,ac,14,1,8557,8557,1
4898,2025-08-01,City,Delhi,Very High,3,ac,54,6,3162,18972,1
4899,2025-10-04,City,Bengaluru,Very High,normal,ac,58,6,1435,8610,0
4900,2025-09-30,Resort,Goa,Very High,normal,ac,62,7,1364,9548,0
4901,2025-08-11,City,Delhi,Very High,normal,nonac,45,8,882,7056,0
4902,2025-03-15,City,Mumbai,Very High,4,nonac,9,9,4266,38394,1
4903,2024-05-02,City,Mumbai,Very High,5,nonac,68,2,8694,17388,1
4904,2024-04-22,City,Pune,High,3,nonac,65,5,1966,9830,0
4905,2024-06-05,Resort,Kasauli,Medium,5,ac,59,4,6855,27420,0
4906,2025-05-20,City,Bengaluru,Very High,4,nonac,4,8,3851,30808,0
4907,2025-04-06,Resort,Udaipur,Very High,normal,nonac,80,4,1111,4444,1
4908,2025-05-15,City,Ahmedabad,Medium,normal,ac,27,3,668,2004,1
4909,2025-04-04,Resort,Kasauli,Medium,4,nonac,57,4,3391,13564,0
4910,2025-12-27,City,Mumbai,Very High,4,nonac,59,1,5386,5386,0
4911,2025-12-01,Resort,Goa,Very High,normal,nonac,44,6,854,5124,0
4912,2025-07-02,Resort,Mussoorie,Medium,3,nonac,86,6,1676,10056,0
4913,2025-12-02,City,Kochi,Medium,5,ac,2,1,8797,8797,0
4914,2024-11-23,City,Hyderabad,High,normal,ac,25,2,1206,2412,1
4915,2025-10-10,City,Mumbai,Very High,4,ac,80,6,6772,40632,1
4916,2024-12-14,Resort,Mahabaleshwar,Medium,normal,ac,54,4,976,3904,1
4917,2025-06-12,City,Mumbai,Very High,3,ac,34,3,3240,9720,0
4918,2024-11-08,City,Kolkata,High,3,ac,92,1,2054,2054,1
4919,2025-06-16,Resort,Shimla,Very High,3,nonac,22,6,2171,13026,1
4920,2024-10-15,City,Bengaluru,Very High,3,nonac,10,5,2987,14935,1
4921,2024-08-24,Resort,Darjeeling,High,3,ac,4,7,2902,20314,1
4922,2024-11-15,Resort,Manali,Very High,4,ac,12,8,7973,63784,0
4923,2025-12-09,Resort,Mahabaleshwar,Medium,3,ac,86,8,2346,18768,0
4924,2025-06-25,Resort,Goa,Very High,4,nonac,54,5,4321,21605,1
4925,2025-11-21,City,Jaipur,Medium,4,nonac,26,3,2173,6519,0
4926,2025-03-25,City,Kolkata,High,4,nonac,19,6,5061,30366,0
4927,2025-05-12,City,Bengaluru,Very High,normal,ac,50,3,1675,5025,1
4928,2024-09-06,City,Mumbai,Very High,4,ac,95,5,6363,31815,0
4929,2025-03-23,Resort,Ooty,High,4,ac,41,8,4916,39328,0
4930,2025-05-15,Resort,Goa,Very High,3,nonac,81,3,2430,7290,1
4931,2024-09-23,City,Hyderabad,High,3,ac,99,6,3165,18990,0
4932,2024-01-21,City,Bengaluru,Very High,3,ac,35,9,4426,39834,0
4933,2024-07-09,Resort,Kasauli,Medium,3,nonac,13,2,1791,3582,1
4934,2025-12-18,City,Bengaluru,Very High,4,nonac,48,3,4604,13812,0
4935,2024-01-03,City,Hyderabad,High,5,ac,96,9,10821,97389,1
4936,2024-12-05,City,Bengaluru,Very High,4,ac,66,4,6298,25192,1
4937,2024-11-06,Resort,Goa,Very High,3,nonac,18,5,2675,13375,1
4938,2024-04-29,Resort,Mahabaleshwar,Medium,5,nonac,96,2,4751,9502,1
4939,2024-04-24,Resort,Munnar,High,3,ac,1,4,3550,14200,0
4940,2024-02-28,Resort,Mahabaleshwar,Medium,3,ac,95,8,2398,19184,0
4941,2024-04-10,City,Delhi,Very High,5,nonac,36,9,8116,73044,1
4942,2025-01-06,City,Lucknow,Medium,normal,ac,82,7,892,6244,1
4943,2024-04-01,Resort,Udaipur,Very High,normal,nonac,51,6,1244,7464,0
4944,2024-10-30,City,Kolkata,High,4,nonac,34,6,4414,26484,0
4945,2025-07-14,Resort,Udaipur,Very High,5,nonac,44,4,11306,45224,1
4946,2025-11-18,Resort,Rishikesh,High,normal,nonac,34,6,683,4098,0
4947,2024-11-17,Resort,Andaman Islands,High,4,ac,64,5,6248,31240,0
4948,2025-09-30,Resort,Rishikesh,High,3,nonac,65,2,2547,5094,0
4949,2025-03-16,Resort,Darjeeling,High,4,ac,36,9,6235,56115,0
4950,2024-02-06,Resort,Manali,Very High,normal,ac,33,5,1617,8085,0
4951,2025-05-04,City,Delhi,Very High,5,ac,57,7,12364,86548,1
4952,2024-11-21,City,Bengaluru,Very High,5,nonac,11,5,9118,45590,1
4953,2025-08-19,City,Bhopal,Low,3,nonac,32,1,905,905,1
4954,2024-04-16,Resort,Darjeeling,High,5,nonac,85,3,8341,25023,1
4955,2024-10-21,City,Chandigarh,Medium,5,ac,37,3,7921,23763,1
4956,2025-05-21,Resort,Munnar,High,3,nonac,83,6,1893,11358,0
4957,2025-09-01,City,Pune,High,5,ac,45,4,9376,37504,0
4958,2024-11-12,Resort,Andaman Islands,High,5,nonac,87,4,8268,33072,0
4959,2024-02-21,City,Hyderabad,High,normal,ac,45,6,1319,7914,0
4960,2024-07-12,Resort,Udaipur,Very High,normal,ac,16,3,1757,5271,0
4961,2024-11-17,City,Mumbai,Very High,3,ac,94,6,3674,22044,1
4962,2024-09-02,City,Bengaluru,Very High,3,nonac,95,3,2378,7134,0
4963,2025-04-11,City,Kolkata,High,normal,ac,2,1,1319,1319,1
4964,2024-04-25,Resort,Shimla,Very High,normal,nonac,82,6,1536,9216,0
4965,2025-10-11,City,Hyderabad,High,5,ac,73,9,8798,79182,1
4966,2024-12-08,City,Mumbai,Very High,4,nonac,78,9,5825,52425,0
4967,2024-04-22,Resort,Manali,Very High,5,ac,64,2,14407,28814,0
4968,2024-11-08,Resort,Andaman Islands,High,5,nonac,7,6,9857,59142,0
4969,2024-09-08,Resort,Ooty,High,3,ac,25,6,2156,12936,0
4970,2025-02-17,City,Chennai,High,4,ac,10,7,5626,39382,0
4971,2025-12-28,City,Chandigarh,Medium,normal,nonac,55,8,530,4240,0
4972,2025-02-13,Resort,Munnar,High,3,ac,4,9,2617,23553,0
4973,2025-01-01,City,Mumbai,Very High,normal,ac,99,4,1602,6408,1
4974,2024-08-17,Resort,Shimla,Very High,normal,ac,93,4,1801,7204,1
4975,2025-08-02,City,Chennai,High,normal,nonac,13,1,1013,1013,0
4976,2025-09-01,City,Chandigarh,Medium,3,ac,62,7,1535,10745,0
4977,2025-10-13,City,Kochi,Medium,5,nonac,59,3,7108,21324,1
4978,2024-08-08,City,Hyderabad,High,normal,ac,15,1,1293,1293,0
4979,2024-08-31,City,Jaipur,Medium,3,nonac,78,8,1787,14296,0
4980,2025-02-16,City,Bengaluru,Very High,4,nonac,86,4,5697,22788,0
4981,2024-07-24,Resort,Goa,Very High,3,nonac,73,1,2985,2985,0
4982,2024-01-13,City,Surat,Medium,5,ac,25,2,8760,17520,1
4983,2024-07-15,Resort,Andaman Islands,High,normal,ac,62,8,1359,10872,1
4984,2024-06-29,Resort,Andaman Islands,High,normal,ac,67,2,942,1884,1
4985,2024-07-31,Resort,Coorg,High,3,nonac,41,7,1951,13657,0
4986,2025-12-16,City,Delhi,Very High,3,nonac,73,5,3044,15220,0
4987,2024-10-24,Resort,Coorg,High,3,ac,91,2,2977,5954,0
4988,2025-08-29,Resort,Darjeeling,High,normal,ac,82,3,1339,4017,0
4989,2025-01-16,Resort,Andaman Islands,High,4,nonac,83,3,3860,11580,0
4990,2024-06-15,Resort,Shimla,Very High,normal,ac,61,3,2145,6435,0
4991,2024-04-27,Resort,Darjeeling,High,3,ac,50,3,3568,10704,1
4992,2024-06-25,Resort,Mussoorie,Medium,5,ac,3,1,5966,5966,0
4993,2024-11-09,City,Indore,Low,4,ac,93,5,3193,15965,0
4994,2024-09-22,Resort,Darjeeling,High,3,ac,15,7,2782,19474,0
4995,2025-05-14,City,Jaipur,Medium,3,nonac,4,8,1719,13752,0
4996,2025-10-28,Resort,Goa,Very High,3,ac,70,5,3585,17925,0
4997,2025-09-29,City,Jaipur,Medium,4,ac,52,8,3599,28792,0
4998,2024-01-30,City,Mumbai,Very High,4,ac,73,9,7620,68580,1
4999,2025-10-13,Resort,Manali,Very High,4,ac,81,2,6347,12694,0
5000,2024-08-11,Resort,Coorg,High,4,ac,95,1,6912,6912,0
5001,2025-02-21,City,Pune,High,normal,nonac,20,4,749,2996,1
5002,2024-07-18,City,Chandigarh,Medium,normal,nonac,50,5,573,2865,0
5003,2025-07-15,Resort,Mussoorie,Medium,4,ac,92,4,3370,13480,0
5004,2025-09-24,City,Delhi,Very High,3,ac,3,9,3771,33939,0
5005,2025-08-30,Resort,Andaman Islands,High,5,ac,50,3,8097,24291,0
5006,2025-12-06,City,Kochi,Medium,3,ac,85,9,1967,17703,0
5007,2025-09-24,Resort,Shimla,Very High,3,ac,69,8,3789,30312,0
5008,2024-12-27,Resort,Shimla,Very High,4,ac,5,8,9035,72280,0
5009,2025-04-11,City,Indore,Low,4,nonac,87,4,2061,8244,0
5010,2024-01-30,City,Ahmedabad,Medium,4,nonac,54,6,3186,19116,0
5011,2025-04-28,City,Bengaluru,Very High,4,nonac,57,4,4144,16576,0
5012,2025-10-29,Resort,Andaman Islands,High,3,ac,12,6,3151,18906,1
5013,2025-07-24,City,Mumbai,Very High,5,nonac,90,5,11171,55855,0
5014,2025-03-02,Resort,Ooty,High,5,nonac,20,1,7240,7240,0
5015,2024-11-23,City,Indore,Low,3,ac,2,3,1194,3582,0
5016,2024-08-24,City,Hyderabad,High,4,ac,19,8,5505,44040,1
5017,2025-11-16,City,Kolkata,High,5,nonac,5,9,5832,52488,0
5018,2024-01-16,City,Chandigarh,Medium,4,ac,82,6,3002,18012,0
5019,2024-08-29,Resort,Munnar,High,3,ac,85,1,2477,2477,1
5020,2025-11-29,Resort,Ooty,High,4,ac,6,2,5399,10798,0
5021,2024-03-22,Resort,Lonavala,Medium,normal,ac,13,6,685,4110,0
5022,2024-09-25,City,Ahmedabad,Medium,normal,nonac,28,1,599,599,1
5023,2025-09-24,Resort,Coorg,High,4,ac,8,8,5642,45136,0
5024,2025-01-13,Resort,Darjeeling,High,3,ac,91,5,2617,13085,0
5025,2025-03-21,Resort,Darjeeling,High,normal,ac,77,6,1028,6168,0
5026,2025-01-07,City,Kolkata,High,3,ac,28,1,2789,2789,1
5027,2025-03-24,City,Hyderabad,High,3,nonac,93,4,2087,8348,0
5028,2024-06-30,City,Hyderabad,High,5,ac,1,6,13351,80106,0
5029,2024-04-23,Resort,Coorg,High,3,nonac,78,9,1859,16731,0
5030,2025-03-28,City,Mumbai,Very High,3,nonac,74,4,2328,9312,0
5031,2025-03-01,City,Lucknow,Medium,normal,ac,85,3,741,2223,1
5032,2025-01-12,City,Chennai,High,4,ac,45,5,6774,33870,1
5033,2024-08-14,Resort,Kasauli,Medium,5,nonac,42,4,4544,18176,1
5034,2024-10-08,Resort,Kasauli,Medium,4,nonac,27,1,3299,3299,0
5035,2025-06-25,City,Indore,Low,3,ac,85,1,1444,1444,0
5036,2025-04-09,City,Chennai,High,4,ac,62,1,4623,4623,0
5037,2024-05-30,Resort,Kasauli,Medium,normal,ac,52,2,561,1122,0
5038,2024-10-06,Resort,Manali,Very High,normal,nonac,17,6,1181,7086,0
5039,2025-04-03,Resort,Kodaikanal,Low,3,ac,64,9,1589,14301,0
5040,2025-12-14,Resort,Rishikesh,High,normal,ac,92,4,1386,5544,1
5041,2024-08-08,Resort,Kodaikanal,Low,3,ac,52,9,1690,15210,0
5042,2025-02-06,Resort,Shimla,Very High,3,ac,46,6,4479,26874,1
5043,2024-05-31,City,Hyderabad,High,3,ac,30,6,2328,13968,0
5044,2024-08-20,Resort,Manali,Very High,5,ac,91,9,10673,96057,0
5045,2024-10-29,Resort,Andaman Islands,High,normal,ac,84,1,1424,1424,1
5046,2024-08-11,Resort,Rishikesh,High,5,ac,36,7,9061,63427,1
5047,2024-11-28,City,Delhi,Very High,3,ac,96,6,2997,17982,0
5048,2025-05-15,City,Bengaluru,Very High,3,ac,57,3,4516,13548,0
5049,2025-06-14,City,Bengaluru,Very High,normal,nonac,43,5,1415,7075,0
5050,2025-06-06,City,Bengaluru,Very High,3,ac,5,6,2552,15312,1
5051,2024-01-19,City,Bhopal,Low,5,nonac,35,3,5168,15504,1
5052,2024-08-06,Resort,Shimla,Very High,4,nonac,51,7,3687,25809,0
5053,2025-04-15,City,Bhopal,Low,normal,nonac,39,8,253,2024,0
5054,2025-05-15,City,Mumbai,Very High,3,ac,55,4,3645,14580,0
5055,2025-05-26,City,Kochi,Medium,3,ac,22,4,2224,8896,0
5056,2024-04-13,Resort,Coorg,High,normal,nonac,9,7,586,4102,0
5057,2024-10-09,City,Mumbai,Very High,5,ac,42,8,19151,153208,0
5058,2024-10-04,City,Chennai,High,3,ac,12,6,3316,19896,0
5059,2025-03-31,Resort,Ooty,High,3,ac,80,2,2430,4860,0
5060,2025-06-27,City,Jaipur,Medium,3,ac,9,8,2122,16976,1
5061,2024-11-07,Resort,Shimla,Very High,normal,nonac,82,2,924,1848,1
5062,2024-09-09,Resort,Kodaikanal,Low,5,ac,54,7,6937,48559,1
5063,2024-07-12,City,Surat,Medium,normal,ac,94,7,735,5145,1
5064,2024-04-01,City,Hyderabad,High,3,ac,3,2,2920,5840,0
5065,2025-12-21,Resort,Rishikesh,High,4,nonac,97,2,3337,6674,0
5066,2025-04-18,City,Delhi,Very High,3,ac,28,2,2886,5772,0
5067,2025-04-28,City,Mumbai,Very High,3,nonac,80,6,3044,18264,1
5068,2025-06-11,City,Chandigarh,Medium,3,nonac,28,6,1350,8100,0
5069,2024-11-18,Resort,Lonavala,Medium,5,nonac,89,1,5141,5141,0
5070,2025-11-03,City,Chennai,High,4,nonac,41,5,4825,24125,0
5071,2025-12-14,Resort,Manali,Very High,5,ac,30,9,14016,126144,0
5072,2025-01-06,Resort,Udaipur,Very High,4,ac,99,1,7133,7133,0
5073,2024-12-08,City,Chandigarh,Medium,3,nonac,90,3,1537,4611,0
5074,2024-09-16,City,Jaipur,Medium,3,ac,42,5,1839,9195,1
5075,2024-03-31,Resort,Coorg,High,4,nonac,69,5,4768,23840,0
5076,2025-11-23,City,Kolkata,High,3,nonac,35,9,2045,18405,0
5077,2025-04-20,Resort,Darjeeling,High,3,ac,29,5,3227,16135,0
5078,2025-05-02,City,Chennai,High,5,ac,77,7,13160,92120,0
5079,2024-07-03,City,Hyderabad,High,normal,ac,26,8,999,7992,1
5080,2025-01-16,City,Lucknow,Medium,3,nonac,73,1,1698,1698,0
5081,2024-09-30,City,Hyderabad,High,4,ac,98,5,4251,21255,0
5082,2024-04-17,City,Indore,Low,4,nonac,84,6,1484,8904,0
5083,2024-11-02,Resort,Udaipur,Very High,3,ac,56,3,4030,12090,1
5084,2025-01-25,City,Bengaluru,Very High,3,ac,24,6,2687,16122,1
5085,2024-02-06,City,Delhi,Very High,normal,nonac,46,8,1267,10136,0
5086,2024-07-04,City,Delhi,Very High,3,ac,97,6,2614,15684,0
5087,2025-04-30,Resort,Munnar,High,3,ac,38,3,3009,9027,1
5088,2024-05-17,City,Indore,Low,5,ac,47,5,6619,33095,1
5089,2025-02-26,Resort,Lonavala,Medium,normal,nonac,18,3,375,1125,0
5090,2024-06-13,City,Kolkata,High,4,nonac,10,4,5100,20400,0
5091,2025-05-30,City,Surat,Medium,4,ac,96,9,3314,29826,0
5092,2024-03-07,City,Bengaluru,Very High,4,nonac,97,2,6027,12054,0
5093,2025-11-10,Resort,Andaman Islands,High,3,ac,42,2,3066,6132,1
5094,2024-01-30,City,Bengaluru,Very High,3,ac,61,1,3016,3016,1
5095,2024-08-20,City,Kolkata,High,4,ac,81,9,4161,37449,0
5096,2024-08-22,City,Chennai,High,5,ac,78,5,7714,38570,1
5097,2024-06-08,Resort,Ooty,High,3,ac,40,6,3262,19572,0
5098,2025-01-03,City,Mumbai,Very High,5,ac,21,7,17907,125349,0
5099,2024-07-10,City,Chandigarh,Medium,3,nonac,3,4,1204,4816,0
5100,2024-04-24,City,Pune,High,5,ac,87,5,10384,51920,1
5101,2024-07-23,City,Pune,High,normal,nonac,92,6,614,3684,1
5102,2025-08-09,Resort,Goa,Very High,4,ac,9,8,8575,68600,0
5103,2025-06-06,Resort,Mussoorie,Medium,4,ac,53,2,3469,6938,0
5104,2025-01-17,City,Bhopal,Low,4,ac,43,8,3619,28952,0
5105,2025-11-14,City,Delhi,Very High,4,nonac,64,8,5825,46600,1
5106,2025-10-05,City,Kolkata,High,3,nonac,62,8,2578,20624,0
5107,2024-04-10,City,Chennai,High,3,ac,21,1,3256,3256,0
5108,2025-02-12,City,Mumbai,Very High,3,nonac,64,1,2535,2535,0
5109,2025-01-08,Resort,Andaman Islands,High,3,nonac,5,3,1777,5331,0
5110,2024-08-10,Resort,Kasauli,Medium,3,nonac,55,1,1220,1220,0
5111,2025-08-08,Resort,Andaman Islands,High,3,nonac,57,9,2306,20754,1
5112,2024-03-10,Resort,Kodaikanal,Low,4,ac,44,8,2342,18736,1
5113,2025-05-07,Resort,Mussoorie,Medium,4,ac,11,5,2900,14500,0
5114,2024-03-23,Resort,Manali,Very High,normal,nonac,98,8,1137,9096,0
5115,2025-11-04,City,Hyderabad,High,4,nonac,74,2,3557,7114,1
5116,2025-04-02,Resort,Goa,Very High,3,nonac,11,6,2384,14304,0
5117,2024-08-30,City,Bengaluru,Very High,normal,ac,73,8,1276,10208,0
5118,2025-04-06,City,Hyderabad,High,4,ac,2,3,7103,21309,1
5119,2024-11-30,Resort,Kodaikanal,Low,3,nonac,85,9,996,8964,0
5120,2024-12-08,City,Bhopal,Low,3,ac,75,4,1535,6140,1
5121,2024-07-23,City,Hyderabad,High,normal,ac,71,7,1518,10626,0
5122,2024-03-27,Resort,Andaman Islands,High,4,nonac,74,3,4532,13596,0
5123,2024-07-28,City,Jaipur,Medium,normal,ac,33,6,1029,6174,0
5124,2025-02-22,City,Bhopal,Low,normal,nonac,98,8,265,2120,0
5125,2024-06-24,Resort,Rishikesh,High,3,ac,54,2,3107,6214,1
5126,2025-07-11,Resort,Lonavala,Medium,4,ac,78,2,4631,9262,0
5127,2024-11-08,City,Chennai,High,normal,nonac,80,1,882,882,0
5128,2024-10-25,City,Surat,Medium,normal,ac,15,1,763,763,1
5129,2024-03-19,City,Pune,High,normal,nonac,7,9,606,5454,0
5130,2024-09-11,Resort,Shimla,Very High,3,ac,27,8,3463,27704,1
5131,2025-01-04,Resort,Ooty,High,3,ac,75,8,2421,19368,1
5132,2024-02-01,City,Kochi,Medium,3,nonac,98,8,1741,13928,0
5133,2024-07-20,City,Kolkata,High,5,ac,39,8,10039,80312,1
5134,2024-03-01,City,Pune,High,normal,ac,23,2,904,1808,0
5135,2025-07-17,Resort,Udaipur,Very High,3,ac,61,6,2723,16338,0
5136,2025-10-29,City,Mumbai,Very High,5,ac,4,1,10831,10831,1
5137,2024-05-05,Resort,Coorg,High,normal,nonac,52,6,791,4746,0
5138,2024-07-30,City,Lucknow,Medium,4,ac,21,6,4213,25278,0
5139,2024-06-16,Resort,Manali,Very High,3,nonac,35,8,3025,24200,0
5140,2025-12-02,Resort,Udaipur,Very High,5,ac,37,3,13690,41070,1
5141,2025-12-23,Resort,Shimla,Very High,5,ac,88,8,12849,102792,0
5142,2024-03-09,City,Bengaluru,Very High,3,ac,54,7,2555,17885,0
5143,2024-12-08,Resort,Udaipur,Very High,normal,ac,44,4,1460,5840,0
5144,2025-01-01,Resort,Rishikesh,High,3,nonac,80,2,1812,3624,0
5145,2025-04-19,City,Mumbai,Very High,5,ac,75,3,14071,42213,0
5146,2025-08-31,Resort,Andaman Islands,High,3,ac,52,4,2077,8308,1
5147,2025-08-23,Resort,Mussoorie,Medium,5,ac,32,1,7688,7688,0
5148,2024-02-01,Resort,Kodaikanal,Low,4,ac,54,6,2485,14910,0
5149,2024-11-05,Resort,Rishikesh,High,3,ac,1,3,2909,8727,1
5150,2025-04-01,City,Chandigarh,Medium,4,nonac,84,8,3094,24752,0
5151,2025-11-14,City,Kochi,Medium,normal,ac,39,5,981,4905,1
